[20:30] [VALKRY-INFO] Initialized Valkry 2D Renderer
[20:31] [VALKRY-INFO] Created GLFW window
[20:31] [VALKRY-INFO] Created shader program with render ID  - 3
[20:31] [VALKRY-INFO] Created shader program with render ID  - 6
[20:31] [VALKRY-INFO] STB_IMAGE loaded texture from res/concrete_diffuse.png
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:4] [VALKRY-INFO] Event - Key Pressed - 83
[20:4] [VALKRY-INFO] Event - Key Pressed - 83
[20:4] [VALKRY-INFO] Event - Key Pressed - 83
[20:4] [VALKRY-INFO] Event - Key Pressed - 83
[20:4] [VALKRY-INFO] Event - Key Pressed - 83
[20:4] [VALKRY-INFO] Event - Key Pressed - 83
[20:4] [VALKRY-INFO] Event - Key Pressed - 83
[20:4] [VALKRY-INFO] Event - Key Pressed - 83
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 83
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 83
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 83
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 65
[20:4] [VALKRY-INFO] Event - Key Pressed - 87
[20:4] [VALKRY-INFO] Event - Key Pressed - 87
[20:4] [VALKRY-INFO] Event - Key Pressed - 87
[20:4] [VALKRY-INFO] Event - Key Pressed - 87
[20:4] [VALKRY-INFO] Event - Key Pressed - 87
[20:4] [VALKRY-INFO] Event - Key Pressed - 87
[20:4] [VALKRY-INFO] Event - Key Pressed - 87
[20:4] [VALKRY-INFO] Event - Key Pressed - 87
[20:4] [VALKRY-INFO] Event - Key Pressed - 87
[20:4] [VALKRY-INFO] Event - Key Pressed - 87
[20:4] [VALKRY-INFO] Event - Key Pressed - 87
[20:4] [VALKRY-INFO] Event - Key Pressed - 87
[20:4] [VALKRY-INFO] Event - Key Pressed - 87
[20:4] [VALKRY-INFO] Event - Key Pressed - 87
[20:4] [VALKRY-INFO] Event - Key Pressed - 87
[20:4] [VALKRY-INFO] Event - Key Pressed - 87
[20:4] [VALKRY-INFO] Event - Key Pressed - 87
[20:4] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:5] [VALKRY-INFO] Event - Key Pressed - 87
[20:5] [VALKRY-INFO] Event - Key Pressed - 68
[20:6] [VALKRY-INFO] Event - Key Pressed - 87
[20:6] [VALKRY-INFO] Event - Key Pressed - 68
[20:6] [VALKRY-INFO] Event - Key Pressed - 87
[20:6] [VALKRY-INFO] Event - Key Pressed - 68
[20:6] [VALKRY-INFO] Event - Key Pressed - 87
[20:6] [VALKRY-INFO] Event - Key Pressed - 68
[20:6] [VALKRY-INFO] Event - Key Pressed - 87
[20:6] [VALKRY-INFO] Event - Key Pressed - 68
[20:6] [VALKRY-INFO] Event - Key Pressed - 87
[20:6] [VALKRY-INFO] Event - Key Pressed - 68
[20:6] [VALKRY-INFO] Event - Key Pressed - 87
[20:6] [VALKRY-INFO] Event - Key Pressed - 68
[20:6] [VALKRY-INFO] Event - Key Pressed - 87
[20:6] [VALKRY-INFO] Event - Key Pressed - 68
[20:6] [VALKRY-INFO] Event - Key Pressed - 87
[20:6] [VALKRY-INFO] Event - Key Pressed - 68
[20:6] [VALKRY-INFO] Event - Key Pressed - 68
[20:6] [VALKRY-INFO] Event - Key Pressed - 68
[20:6] [VALKRY-INFO] Event - Key Pressed - 68
[20:6] [VALKRY-INFO] Event - Key Pressed - 68
[20:6] [VALKRY-INFO] Event - Key Pressed - 68
[20:6] [VALKRY-INFO] Event - Key Pressed - 68
[20:6] [VALKRY-INFO] Event - Key Pressed - 68
[20:6] [VALKRY-INFO] Event - Key Pressed - 68
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 83
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 83
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 83
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 83
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 83
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 83
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 83
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 83
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 83
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 83
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 83
[20:6] [VALKRY-INFO] Event - Key Pressed - 65
[20:6] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 65
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 68
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 68
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 68
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 68
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 68
[20:7] [VALKRY-INFO] Event - Key Pressed - 83
[20:7] [VALKRY-INFO] Event - Key Pressed - 68
[20:7] [VALKRY-INFO] Event - Key Pressed - 68
[20:7] [VALKRY-INFO] Event - Key Pressed - 68
[20:7] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 87
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:8] [VALKRY-INFO] Event - Key Pressed - 68
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:9] [VALKRY-INFO] Event - Key Pressed - 65
[20:10] [VALKRY-INFO] Event - Key Pressed - 65
[20:10] [VALKRY-INFO] Event - Key Pressed - 65
[20:10] [VALKRY-INFO] Event - Key Pressed - 65
[20:10] [VALKRY-INFO] Event - Key Pressed - 65
[20:10] [VALKRY-INFO] Event - Key Pressed - 65
[20:10] [VALKRY-INFO] Event - Key Pressed - 65
[20:10] [VALKRY-INFO] Event - Key Pressed - 65
[20:10] [VALKRY-INFO] Event - Key Pressed - 65
[20:10] [VALKRY-INFO] Event - Key Pressed - 65
[20:10] [VALKRY-INFO] Event - Key Pressed - 65
[20:10] [VALKRY-INFO] Event - Key Pressed - 65
[20:10] [VALKRY-INFO] Event - Key Pressed - 65
[20:10] [VALKRY-INFO] Event - Key Pressed - 65
[20:10] [VALKRY-INFO] Event - Key Pressed - 65
[20:10] [VALKRY-INFO] Event - Key Pressed - 65
[20:10] [VALKRY-INFO] Event - Key Pressed - 65
[20:10] [VALKRY-INFO] Event - Key Pressed - 65
[20:10] [VALKRY-INFO] Event - Key Pressed - 65
[20:10] [VALKRY-INFO] Event - Key Pressed - 65
[20:10] [VALKRY-INFO] Event - Key Pressed - 65
[20:10] [VALKRY-INFO] Event - Key Pressed - 65
